rndrng_npi,rndrng_prvdr_type,rndrng_prvdr_state_abrvtn,row_count,total_beneficiaries,total_services,estimated_submitted_charges,estimated_medicare_allowed,estimated_medicare_payment,estimated_standardized_payment,avg_payment_per_service,charge_to_payment_ratio,allowed_to_payment_ratio
1528080876,Ambulatory Surgical Center,KS,12,1606,2646.0,4329512.72,1838138.030009051,1462858.810001631,1649260.5700038408,552.8566931223096,2.9596244630028052,1.2565382369382603
1154664001,Ophthalmology,OH,15,2392,13043.0,4002127.00003375,1874972.969990961,1462687.2500102608,1484536.1199968092,112.14346776127124,2.7361467736904626,1.2818686769696037
1427241108,Ophthalmology,VA,22,2391,23936.5,2330517.389987101,1835708.999995697,1462450.4999969765,1456456.7899989425,61.097090217741794,1.5935701003158187,1.2552281256695472
1194753350,Hematology-Oncology,NJ,32,3130,124466.0,5240263.000001895,1851662.9099947123,1462253.2399994938,1446641.7399995285,11.74821429144902,3.583690469377048,1.2663079549718441
1659534410,Dermatology,NY,31,6474,48988.0,3792889.999999982,1873359.6500139134,1461707.4400027257,1240859.8299977772,29.838071364471414,2.5948352564949038,1.2816242147679155
1306934435,Emergency Medicine,TX,24,1348,9806.0,4707908.97999426,1848135.710009587,1461547.4499945687,1456928.389994971,149.04624209612163,3.221181070797089,1.2645061301406635
1639484603,Vascular Surgery,HI,29,1704,2984.0,5804172.559997034,1840538.470016846,1461461.8899979475,1309656.7099980747,489.7660489269261,3.971484032337775,1.259381775613342
1194963918,Ambulance Service Provider,NE,2,331,20317.2,12452706.669959124,1834314.680007972,1461082.7800033125,1002828.4199890944,71.91358947115313,8.522930281835839,1.255448839116298
1629049481,Ophthalmology,WI,18,1907,21354.0,6756132.00004655,1858931.860003228,1460774.909995004,1505408.470001187,68.40755408799308,4.625032887558054,1.2725655727545222
1720066079,Clinical Laboratory,CA,10,11381,22230.0,3952012.84994523,1925146.719999341,1460528.2000062761,1281722.940006594,65.7007737294771,2.705879181195028,1.3181167744594513
1811932791,Ambulatory Surgical Center,WA,19,1249,1950.0,4459534.229995839,1832182.58999079,1460463.20000403,1417628.9299988,748.9554871815538,3.0535067436026693,1.2545215723242695
1164622353,Diagnostic Radiology,KS,63,6009,104490.0,4301384.78000345,1866060.170022082,1460360.509986855,1385301.340012785,13.976079146203991,2.945426660463564,1.2778078818625949
1932107000,Ophthalmology,MO,23,2978,13325.0,4183138.99999414,1890119.019994522,1460058.2400072091,1482013.580006841,109.57285103243596,2.8650494106135693,1.2945504283344131
1821057233,Ophthalmology,NY,16,3436,13623.0,5315337.779992577,1872179.770004258,1459984.399997943,1465478.509995648,107.17054980532504,3.6406812154979638,1.2823286125570217
1245205996,Diagnostic Radiology,CA,80,4519,19115.0,8250322.880023098,1854624.3400071592,1459890.18998555,1448550.9099954616,76.37406173086843,5.651331132038608,1.2703861925570692
1871592154,Hematology-Oncology,PA,64,3143,92951.0,3093564.0399996117,1834834.0799944834,1459851.9899981187,1465960.4199933424,15.70560822366751,2.1190943062684036,1.2568630878784142
1063449338,Ambulance Service Provider,MA,7,4802,32623.8,6687656.800044401,1858586.2699950552,1459822.669995968,1363471.5200111105,44.74716832484162,4.5811432699992745,1.2731589310091949
1720379100,Ophthalmology,CA,14,2034,18789.0,4278179.99999105,1871111.510007666,1459727.2600054122,1452475.560009127,77.69052424319614,2.930807772936424,1.2818226810402436
1821357435,Ophthalmology,NJ,14,3238,14111.0,3049504.999995816,1865370.030002816,1459707.720004451,1448799.080005791,103.44466869849416,2.089120279494389,1.2779065318618223
1386635548,Hematology-Oncology,FL,48,5587,363235.0,5695836.999999916,1838231.2899982112,1459492.3999894194,1469807.9100017825,4.018039010528774,3.9026150461908595,1.2595004194688082
1518183532,Hematology-Oncology,ME,62,2991,102827.0,3837755.250006499,1839540.1699968488,1459268.900002215,1459582.5999928606,14.191495424375068,2.629916425958693,1.2605902654363816
1184600165,Dermatology,TX,51,5805,67700.0,3684003.9100091616,1884539.179983346,1459206.9599885216,1496190.4399976856,21.554017134246998,2.524661690236278,1.291481764860942
1750366753,Clinical Laboratory,SC,115,105551,157279.0,8932352.700035227,1459089.2199977066,1459089.2199977066,1459320.3999932092,9.277075896958314,6.121868750458774,1.0
1972747749,Ophthalmology,NJ,15,2460,9042.0,2268533.000005704,1861436.7099937948,1458761.7099935599,1444667.590005099,161.33175293005527,1.555108681880414,1.276038915226266
1932369618,Vascular Surgery,MI,31,2125,8125.5,5777875.200000578,1837801.499983264,1458740.0200028087,1618608.110000038,179.52618546585546,3.960866995333036,1.2598554058863247
1700197647,Rheumatology,NC,38,3289,101503.0,3979962.000002084,1841279.650000616,1458546.660008593,1472711.489998477,14.369493118514654,2.728717640050429,1.2624070936405751
1710645072,Clinical Laboratory,OK,42,4646,5122.0,1645134.99999984,1457620.539999982,1457620.539999982,1457810.389999902,284.58034752049633,1.1286442217669765,1.0
1407831498,Rheumatology,FL,21,1625,126665.0,4849344.030001966,1849382.5499936605,1457279.8600093115,1456450.2299932402,11.504992381552217,3.3276683244431724,1.2690647834670847
1588693675,Anesthesiology,NJ,20,6440,34388.0,9206996.0,1526034.170012027,1457125.640009953,1451465.8699996672,42.37308479731165,6.318601325234461,1.0472907264205462
1891468203,Clinical Laboratory,CA,1,15434,124112.0,1861470.00001376,1456952.280056496,1456952.280056496,1456952.280056496,11.739012183,1.2776465128573589,1.0
1518212802,Nurse Practitioner,TX,23,1591,78200.0,7195350.72000094,1838436.4199896876,1456741.0400058813,1459217.1399963163,18.628402046111013,4.939347847282376,1.2620200636224714
1346295565,Ophthalmology,TN,18,3499,8149.0,3600409.999949747,1873056.089999474,1456698.799992869,1506121.2700050832,178.75798257367393,2.471622822760184,1.2858224981091788
1346602505,Hematology-Oncology,TX,78,3874,116467.0,6909888.000017522,1828946.170007193,1456099.1300071606,1466706.5500101594,12.502246387450183,4.745479107582147,1.2560588302790887
1316022924,Hematology-Oncology,CA,27,1104,49405.0,6572914.289982625,1841911.690004738,1455815.2899992648,1431311.0600005148,29.466962655586777,4.514936980766252,1.265209743748239
1326076530,Micrographic Dermatologic Surgery,IN,48,5830,15602.0,4640256.000000971,1881698.320003256,1455635.7899908544,1548316.1800053855,93.2980252525865,3.1877864173909365,1.2926985808827072
1871540278,Radiation Oncology,FL,23,1471,7660.0,3869696.66000567,1826101.169999364,1455563.719984761,1513458.130004189,190.02137336615678,2.6585553121962837,1.2545662858500501
1902804081,Ophthalmology,OR,13,1550,11180.0,4188732.15001684,1853529.409990838,1455271.719993116,1446685.209998264,130.16741681512667,2.878316188290015,1.2736655186287862
1639149545,Medical Oncology,KS,45,2379,102261.0,6610859.169926038,1842522.8700019503,1454878.1500024917,1471954.680004409,14.22710661936116,4.543926355560922,1.2664448015792902
1932128410,Hematology-Oncology,CA,42,1915,112204.0,6557373.869953514,1838732.6900092668,1454773.760005653,1428335.8400124367,12.965435813390368,4.507487040409661,1.2639303378706266
1558561126,Hematology-Oncology,AR,78,6666,75271.0,5194910.000000871,1819044.649992581,1453791.7600035586,1493917.4500045658,19.314101845379476,3.57335221104029,1.2512415464427507
1184195877,Ambulatory Surgical Center,AK,31,908,26055.0,18181430.689972352,1825106.3600007154,1453780.5299928722,1364755.779999992,55.796604490227296,12.506310488324875,1.2554208302746108
1477070340,Ambulatory Surgical Center,FL,21,4077,4231.0,17663438.00003485,1730913.359993866,1453360.079993906,1532917.609999116,343.502736940181,12.153518073861582,1.1909735129102512
1184825283,Radiation Oncology,TN,12,836,3911.0,7449226.53,1825783.750018604,1453277.249999253,1474819.669999165,371.5871260545265,5.125812387143491,1.2563217032534861
1528553831,Ambulatory Surgical Center,FL,18,389,454.0,6088620.930004,1824606.1099987,1453149.55000984,1588817.99000762,3200.769933942379,4.1899479168973155,1.25562170114311
1336132919,Ophthalmology,CA,13,3244,9800.0,4606027.049989758,1893752.039992755,1452743.8799999168,1346287.839996799,148.23917142856294,3.170570610140875,1.3035691053765537
1093004566,Micrographic Dermatologic Surgery,CA,53,4602,7158.0,9035077.0,1823093.9399925482,1452294.8500007554,1368257.8900008756,202.89114976260902,6.221241506155104,1.255319427726126
1891313532,Ambulatory Surgical Center,VA,6,1399,2132.0,7019399.9999439,1824202.98001074,1452177.81999806,1504083.4999994999,681.134061912786,4.833705558148022,1.2561843011850828
1922572700,Ambulance Service Provider,NC,6,5028,99085.0,3413906.300028592,1829628.3099903585,1451801.340003131,920178.3500117974,14.652079931403653,2.3514968652813266,1.260247018360248
1689188823,Ambulatory Surgical Center,FL,10,578,8006.0,8821833.030061424,1813726.0500000468,1451764.2299991802,1545750.7100001988,181.334527854007,6.076629281647479,1.2493254844838484
1720434731,Ambulatory Surgical Center,TX,11,504,1085.0,9792401.000008,1826689.410010602,1451415.9999835081,1615912.359988454,1337.7105990631412,6.746791409299103,1.2585567542533347
1972711471,Ambulatory Surgical Center,MI,18,1151,1850.0,14532322.9999902,1827649.01000629,1451195.86999568,1561039.01000395,784.4301999976649,10.014032771491737,1.2594089108121087
1942281902,Ophthalmology,MA,12,2343,11630.0,5822786.0,1872623.50000955,1450854.449992782,1441693.989992189,124.75102751442665,4.013349512784669,1.2907039021170361
1033159850,Vascular Surgery,NE,49,2599,3540.0,7095993.000018781,1828384.279996542,1450737.860006835,1600698.059995285,409.8129548041907,4.891299245464889,1.2603133415074228
1790784395,Cardiology,NY,23,8956,14197.0,4976939.00000004,1886391.9499971392,1450671.7700114516,1257569.2800111372,102.18157145956552,3.4307822781722375,1.3003575233164206
1205852316,Family Practice,CA,53,6709,18922.0,3028686.0000017,1839147.7800011698,1450651.2600078338,1326736.9200025739,76.66479547657931,2.087811235889558,1.267808349741645
1871174706,Ambulatory Surgical Center,MS,8,578,582.0,5086366.0,1822613.6099967998,1450640.2000038102,1714371.33000629,2492.508934714451,3.506290532956856,1.2564201722742914
1902889066,Ophthalmology,CT,18,4204,19146.0,2906039.820030238,1874372.1400045962,1450632.530002179,1413078.749998008,75.76687193158776,2.0032915021048594,1.2921067887549582
1437141322,Rheumatology,AR,41,7762,109777.0,7762667.940015497,1837728.7299968805,1450340.0400033372,1526240.0300020701,13.21169315979975,5.352308924738529,1.267101975611631
1518178524,Hematology-Oncology,MS,61,4856,136989.0,6256592.999999938,1822784.6899838708,1449943.9399978884,1613689.2399965122,10.584382249654267,4.315058553235548,1.2571414933369944
1972579449,Neurology,TX,25,1825,211464.0,6459029.850001831,1843409.4100047918,1449794.1500141807,1488779.0800120211,6.855985652471252,4.455135820446409,1.271497343251634
1700932316,Rheumatology,CO,33,1641,71134.0,3490166.3900049403,1837031.9600100133,1449559.9499988798,1454612.2499887568,20.377877667485027,2.407742011641283,1.2673031977818048
1316199326,Ophthalmology,CA,26,5066,7067.0,4274615.49999831,1931918.200006855,1449523.410005178,1271863.7300174192,205.11156219119542,2.948979968514644,1.332795446194245
1811387368,Ambulatory Surgical Center,TX,20,1785,7531.0,11622376.160020601,1825934.2599941741,1448661.220006692,1614159.8600000942,192.3597423989765,8.022839294315418,1.260428756411205
1316001720,Ophthalmology,OH,17,3324,21928.0,3380397.6000051,1854449.3999995,1448556.439999331,1461828.8199988971,66.05966982849922,2.3336319570721464,1.2802051399532326
1629664156,Ambulatory Surgical Center,OH,18,1365,1453.0,10402874.4399767,1788849.92000446,1448253.52999974,1491549.8499998702,996.7333310390502,7.183047874206506,1.2351773242387893
1558320556,Independent Diagnostic Testing Facility (IDTF),FL,104,16731,175989.0,8965896.700006645,1808810.0800149417,1448136.6000046565,1430814.2700031833,8.228563148859624,6.191333538547272,1.2490603994188985
1659509644,Internal Medicine,NC,65,3629,71316.0,6044484.999999829,1819177.360003893,1448131.6000030504,1505469.110007269,20.30584441083418,4.1739887452128634,1.2562237851864162
1124029384,Ambulatory Surgical Center,IL,18,1123,1635.0,10977543.8200157,1812827.69000913,1447909.43000257,1423637.91000394,885.5715168211436,7.581650890965063,1.252031137062152
1255728499,Ambulatory Surgical Center,NJ,33,1763,9705.0,6573210.649999525,1791861.209997945,1447902.219999305,1407813.530000675,149.1913673363529,4.5398166804403965,1.2375567805944832
1891878146,Hematology-Oncology,XX,51,3877,80845.0,4227793.9999359995,1829271.219993823,1447510.5200033574,1460631.7600068492,17.90476244669871,2.920734558755534,1.2637360452410253
1306993571,Ophthalmology,CA,19,3276,16356.0,3082409.200004937,1866708.7399912293,1446965.310015549,1407543.9900028508,88.466942407407,2.130257842858592,1.2900853441822802
1639142961,Endocrinology,FL,51,11945,153364.0,3610595.9999999963,1825482.689974084,1446903.609994071,1454506.5300044897,9.434441003065068,2.495394976597502,1.2616477541178879
1720129430,Ambulance Service Provider,CA,4,4778,16716.7,9268122.330082772,1826043.0600035768,1446750.5400061016,1337009.1399898417,86.5452236390018,6.406164762892492,1.2621685698461018
1750354528,Ambulance Service Provider,WA,4,4833,21366.3,3798394.5000627995,1828432.6300024579,1446412.2299990742,1434692.569984838,67.6959618651369,2.6260801874340003,1.2641158530605263
1174537534,Ophthalmology,MD,14,2113,13670.0,3848150.0000005797,1843725.3600064428,1446402.240012471,1426069.040007895,105.80850329279232,2.6604978155781898,1.274697528116761
1891473203,Clinical Laboratory,OR,187,112225,130430.0,5259593.849989911,1446394.1199983861,1446394.1199983861,1446457.5699997374,11.089428199021592,3.636349026360657,1.0
1528385598,Rheumatology,MT,20,1085,109095.0,4529692.029997541,1832054.3100072565,1446344.5800025042,1461971.4699945734,13.257661487717165,3.131820793347667,1.2666790025956915
1538328935,Pathology,TX,33,22681,46460.0,5006845.199995199,1521467.309999324,1446120.0799997759,1438496.209996375,31.126131726211277,3.46226103159841,1.052103024528613
1821163437,Rheumatology,NJ,14,2124,107453.0,3361257.49999542,1846807.6300223777,1445885.7600007781,1394041.599994509,13.455983174046123,2.3247047539866577,1.277284610660654
1215922356,Allergy/ Immunology,TN,19,1941,118359.0,3310833.750003878,1833286.260002984,1445631.7500005257,1480805.0499923183,12.21395711353193,2.290233145476138,1.2681557803377779
1568994879,Clinical Laboratory,MI,34,5456,9679.0,2687896.62,1445548.42,1445548.42,1445548.42,149.34894307263147,1.859430360693141,1.0
1417053752,Ophthalmology,NY,12,1613,7555.0,2469906.349984604,1841729.41000682,1445436.200003469,1428562.8600037368,191.32180013282183,1.708761929429107,1.2741685935376463
1205837010,Ophthalmology,AZ,24,3448,15481.0,3584239.999999609,1872003.359996434,1445354.3400035885,1463879.689998013,93.36311220228593,2.479834806453558,1.2951864523351322
1811900244,Hematology-Oncology,NE,70,3626,90374.0,4031141.8000386413,1816815.7500021195,1445275.5000075465,1455003.7800048762,15.992160355938063,2.789185729653338,1.257072267531438
1932100799,Ophthalmology,LA,23,3133,26824.0,6520052.1800107695,1836645.550001636,1445080.989993898,1487249.879990739,53.8726882640135,4.511893952766136,1.2709637471664417
1437110293,Ambulatory Surgical Center,AR,29,1034,1143.0,8339019.2999976,1819018.70000817,1445071.62000223,1592421.25999984,1264.2796325478828,5.770661595295001,1.2587740806959886
1942259668,Pathology,GA,10,12425,17991.0,2419695.00001051,1862136.149974955,1444791.6400103183,1452486.8800025021,80.3063554004957,1.6747709032931761,1.2888613820894315
1255911970,Ambulatory Surgical Center,LA,18,616,1072.0,11518899.7699815,1817088.95999927,1444631.38999033,1641760.21000271,1347.603908573069,7.973590944925131,1.2578218724787873
1720016215,Ophthalmology,MI,19,3309,19275.0,2876317.2800093656,1847877.899994666,1444265.9200073918,1434358.500007585,74.92949001335366,1.9915427208824843,1.2794582177672713
1730332693,Radiation Oncology,TX,25,1156,8621.0,4670352.16000002,1815044.850009394,1444009.3900028812,1409982.1100067687,167.49905927420033,3.2342948683946586,1.2569480936725574
1376745612,Radiation Oncology,FL,28,1230,8655.0,4078626.00000186,1815808.4099944632,1443767.8700005724,1481034.3999983685,166.81315655696966,2.82498737141189,1.2576872277908104
1306909403,Ophthalmology,CA,24,3645,10995.0,4335203.190003035,1855602.5700034897,1443730.6400040942,1370330.7700009015,131.30792542101813,3.002778406081858,1.2852830843835437
1831357417,Podiatry,OK,20,788,3391.0,2433084.0000006,1818354.8399374979,1443599.840000181,1458973.810002267,425.7150810970749,1.6854282832286092,1.2595975626717095
1457335929,Diagnostic Radiology,AZ,36,2373,8472.0,5309055.959990586,1819198.8100129021,1443539.229983758,1450232.589982345,170.38942752405075,3.677805112404407,1.2602351028820817
1811954688,Radiation Oncology,FL,12,2196,9207.0,2743219.970000362,1821913.999989392,1443514.1200160221,1496362.88999417,156.78441620680158,1.90037626370424,1.2621379830833728
